Measurements.Samples,Spot.238812,Spot.238813,Spot.238814,Spot.238815,Spot.238816,Spot.238817,Spot.238818,Spot.238819,Spot.238820,Spot.238821,Spot.238822,Spot.238823,Spot.238824,Spot.238825,Spot.238826,Spot.238827,Spot.238828,Spot.238864,Spot.238865,Spot.238866,Spot.238867,Spot.238868,Spot.238869,Spot.238871,Spot.238873,Spot.238875,Spot.238877,Spot.238878,Spot.238879,Spot.238880,Spot.238881,Spot.238882,Spot.238883,Spot.238884,Spot.238885,Spot.238886,Spot.238887,Spot.238892,Spot.238893,Spot.238894,Spot.238895,Spot.238896,Spot.238897,Spot.238898,Spot.238899,Spot.238929,Spot.238930,Spot.238931,Spot.238932,Spot.238933,Spot.238934,Spot.238935,Spot.238936,Spot.238937,Spot.238939,Spot.238944,Spot.238949,Spot.238970,Spot.238971,Spot.238972,Spot.238973,Spot.239001,Spot.239002,Spot.239003,Spot.239004,Spot.239005,Spot.239006,Spot.239007,Spot.239008,Spot.239048,Spot.239049,Spot.239050,Spot.239051,Spot.239076,Spot.239077,Spot.239078,Spot.239128,Spot.239129,Spot.239130,Spot.239154,Spot.239210,Spot.239211,Spot.239233,Spot.239234,Spot.239293,Spot.239294,Spot.239295,Spot.239378,Spot.239379,Spot.239380,Spot.239465,Spot.239466,Spot.239467,Spot.239554,Spot.239555,Spot.239556,Spot.239645,Spot.239646,Spot.239736,Spot.239737,Spot.239831,Spot.239832,Spot.239926,Spot.239927,Spot.240023,Spot.240024,Spot.240122,Spot.240123,Spot.240124,Spot.240224,Spot.240327,Spot.240328,Spot.240432,Spot.240433,Spot.240538,Spot.240646,Spot.240756,Spot.240757,Spot.240869,Spot.240982,Spot.241096,Spot.241212,Spot.241328,Spot.241329,Spot.241446,Spot.241564,Spot.241565
GT3d480_1,157671.8283,107229.7545,114141.8187,92334.453,263856.0113,185622.9562,88695.3273,97038.50119,99972.70159,119282.0487,67512.95534,124557.7533,147757.8347,93736.70196,117153.4243,132324.2806,90081.85824,69970.7302,110100.4719,117856.8944,87759.5113,134532.4662,73846.5016,139633.5952,56137.92204,91260.24762,116947.5378,77715.10688,124778.8592,76246.97163,103854.3801,77082.02994,109420.2228,270680.9029,110415.3915,177389.8948,139302.9181,82604.78369,104922.4057,73265.18353,101260.1429,85969.31854,82525.44863,75901.46679,95078.67271,104313.4808,67664.45771,58527.0843,72107.17722,72873.99264,75055.09472,97565.59877,107811.6376,91556.28724,108733.6079,107057.9124,86493.08745,67640.81508,61959.36926,42813.68498,103906.5758,74901.99619,89633.98733,153870.6095,69364.30457,128054.1952,86188.9111,136503.6119,100651.789,90417.59133,76463.21693,126083.1817,198470.6033,88151.27507,157051.4426,86995.62399,105472.3126,89361.49526,99479.82301,106368.2152,134250.0281,81858.93385,57257.00153,75515.57312,85239.72485,130048.2856,130274.8156,82980.82232,85113.69853,157271.391,82954.03365,139890.4917,132921.0703,113645.0059,58383.01208,155119.1971,83358.74962,102069.3739,231787.7333,125157.4251,187657.9606,216743.7656,132681.4275,158781.2583,81002.44008,174170.0779,205254.0956,170419.7902,150055.8984,122046.3378,124352.5497,318896.4159,75988.07566,254601.7181,117711.6504,110977.7944,125712.745,165291.6384,107524.6627,80642.61109,98641.25973,150814.9131,152280.3159,107312.3973,189730.9529,229802.7279,168978.2154
GT3d480_2,116653.2518,103603.2953,71483.32424,64855.28739,104785.1453,63589.17081,75502.25085,66794.15016,66935.37269,57529.36987,56591.36939,93859.27988,125239.6241,84526.85611,88035.89513,96674.20272,64262.95105,72500.28124,99475.67603,63665.41627,78396.73168,87356.29912,45646.33306,69259.61413,75319.23568,62998.84586,66594.3418,33222.89954,66085.56101,50169.91867,67238.91455,55839.37698,82242.65958,174399.2812,72682.16159,91612.32242,112745.9252,69331.39911,75648.74867,46083.5711,63577.79805,47472.43324,51217.0581,81151.41117,67800.9889,49875.65934,64673.7346,41644.74648,84235.51833,48133.14392,62040.59002,93138.08936,63373.66571,54058.028,61225.60296,92032.33088,38100.397,31089.2836,34034.41536,37172.16601,61789.82384,42864.9246,58437.8839,69056.30888,51543.98744,99782.65248,84573.18014,88072.94369,76880.27925,55344.7816,46898.04697,67487.57642,83032.95761,51873.27424,165273.0326,42163.63004,87535.43231,59529.28541,72584.26503,0,76422.2157,45118.24246,39275.77075,63953.57932,40970.37956,97811.13852,98865.58252,57449.82251,53047.99,99143.14077,52909.12927,104955.1905,103960.1798,81978.24675,48405.37395,94682.72909,55035.68157,81548.3632,176569.9206,106053.3469,76605.87942,124371.1095,120516.5488,116093.0259,80966.30608,133933.6515,111451.8539,111485.7552,93099.27787,74181.09354,72281.55051,215869.5494,48906.76361,160341.7749,65685.07195,100794.2105,69138.82758,126031.6498,67242.90307,49711.92704,49850.65413,133046.4941,133066.4912,57912.27051,153090.6511,195765.8938,107312.4456
GT3d480_3,56029.63482,87068.82843,36610.31517,44903.65956,82033.14671,0,48070.00602,0,37436.30732,28373.54324,32112.75229,0,57973.25109,42454.80681,62507.98618,50719.14999,30809.12507,35971.813,52174.33026,36418.97123,60593.32394,76641.58236,0,71878.03464,0,0,39968.7251,0,50409.7658,0,0,34011.12894,36434.99456,120494.8853,49735.24653,45059.25072,67203.36755,44807.01796,45675.25717,25382.15951,37641.95229,36497.77339,0,45998.02221,33789.48845,60288.85832,38206.16578,0,32346.25303,0,0,54088.38823,47373.12916,39014.38213,52088.25574,55334.15373,28662.02923,30174.57476,0,0,39853.03554,0,45407.1255,0,0,50079.27749,51866.34198,61233.94049,0,0,30447.29981,36669.93855,0,0,88546.92095,0,53437.0643,0,49184.01583,0,0,39607.08565,0,36360.49511,35738.15901,49707.68314,66683.05602,0,0,60983.51388,42209.51403,57606.59227,55416.03595,0,0,43447.4745,0,47635.64478,66320.57968,52967.95407,73886.95163,105563.3969,64086.59424,89415.7711,34576.59168,85679.68036,59233.08727,73101.10338,74264.98758,40156.33811,63639.61276,117976.092,37231.48012,69216.82886,36431.93731,47785.33229,50794.89416,69751.93699,41919.28735,44102.21804,0,74674.81293,84540.03735,40378.41036,62718.72746,150903.6354,50485.49951
GT3d480_4,0,0,0,0,0,0,0,38064.94901,0,0,0,0,0,28232.22919,0,0,30375.81597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65567.25064,0,0,32305.66087,0,0,0,0,0,0,0,0,37638.9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38407.14985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46914.19969,38604.78462,0,0,0,0,0,0,0,0,47872.83849,0,0,0,0,41595.7749,49121.7018,0,0,0,76176.67833,0,69694.59583,0,0,32215.84798,46676.85316,31681.42955,30704.91309,0,51164.87936,59461.14355,27931.44493,0,0,41707.86181
GT3d480_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41146.53348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38637.60301,0,37578.37415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38061.81607,0,0,0,0,0,0,0,0,0
GT3d480_6,0,0,0,28831.32533,0,0,0,50003.57512,35951.03629,0,0,0,63272.14297,36914.17695,39577.10366,0,0,28980.9414,38891.28454,36463.25454,43466.35628,0,0,52116.10736,0,0,0,0,59202.68221,49072.38853,50481.05355,31580.29909,35618.91591,74104.81207,0,0,0,0,0,0,38187.1524,0,46702.6614,40396.0868,0,39098.04301,51240.21312,29367.60193,43622.99718,0,60220.44587,46453.60487,35906.3083,38891.01883,45352.17786,0,0,0,47510.85237,30022.77928,37458.2497,0,50790.86174,69388.57737,0,0,55998.04493,79367.16928,0,40452.30556,32926.75467,0,0,0,71558.3211,0,0,62883.43372,0,0,59739.58982,0,32999.36987,25579.3449,0,65195.62625,0,34273.96551,0,44971.14656,28193.53664,61324.94008,35772.54213,50596.75787,0,0,29808.25054,33977.80751,48576.14046,33869.48046,76715.78481,0,0,71909.87252,0,50978.14944,0,61411.20196,0,43907.57008,52420.72922,99058.51018,31701.76674,70365.22325,38879.71562,0,46798.29221,33384.16038,49108.6962,33429.72399,28216.30433,0,47251.37112,38785.26534,88237.26261,69287.29412,0
GA1t565_0,69382.13628,50615.84914,32843.10005,0,50786.34353,0,0,0,44557.13199,34456.26738,59508.768,53258.34239,73250.95596,28624.65979,49132.40672,35877.10617,0,0,30442.46757,50949.34644,44644.91096,54424.29545,0,73364.94779,32337.1517,44968.01985,48940.06604,34045.14104,74338.47552,81148.71496,60704.67204,32784.98696,35020.87567,66240.2804,0,58591.73235,35453.7626,29485.58256,36652.35954,23593.40617,34133.77272,53006.95705,57908.77133,30567.80601,0,41102.98608,30669.08063,27748.89531,37006.93814,70396.45514,45303.89083,54771.77823,49585.51153,49249.94065,44911.91841,34372.88515,0,34950.89305,43860.30631,35989.41653,0,29600.94089,45723.30197,66255.36187,43589.75123,76036.58145,53041.05319,68842.36323,44683.45667,54606.85076,33993.99911,45558.04437,46008.51217,49957.96769,138486.8599,47054.6121,48927.40896,53495.43556,44108.83504,70883.64488,57225.01024,48912.35167,32368.55885,29872.75254,0,58407.43056,40492.02589,35402.76872,39119.39856,46920.36857,36034.20091,54425.29281,48684.09642,71782.06037,57120.9481,0,42353.22317,36754.83055,74511.43314,57082.39453,71335.53624,37936.73415,62535.32431,65934.86658,33933.92356,65569.54158,50678.2903,76469.59603,0,37739.74971,71204.1532,77272.57516,51033.44569,53339.55263,51580.80685,100189.3305,61616.36678,57089.69801,54065.57245,49231.63926,38059.41943,53993.74104,69082.44549,41279.34093,75407.17016,101087.204,59390.63654
GA1t565_1,67946.07843,0,58618.36264,0,75403.13373,0,53979.09737,0,61492.71987,0,45260.88691,68466.90205,87896.39108,54407.21139,54803.73671,52701.58058,32159.38783,49132.38698,0,46909.18435,57417.24174,58957.13545,51138.49423,102327.2563,49188.6457,0,67974.18505,42809.3262,66972.29305,57435.43089,64064.19947,42485.73306,53382.73299,141630.4949,62279.28654,48708.68495,59249.84992,30676.23873,0,0,54737.96871,54297.47841,65182.72045,50135.9074,0,0,37582.43422,51433.64389,0,52462.7266,68579.34866,77958.82902,0,62666.50061,53182.06883,59880.80922,34588.20815,37344.23487,71410.74367,37918.91206,46914.34875,37751.58823,64698.43525,76130.36665,49123.2459,62813.9574,91750.52921,95092.87198,64739.51373,55251.09778,56527.95044,45782.08605,0,64879.14844,135679.5724,0,48772.45058,45907.57928,0,83524.48701,84326.63684,41977.49257,0,42961.2832,0,72801.8004,0,45432.63844,47903.75784,67124.77077,52799.42046,86312.46615,64688.65716,74170.72094,62803.52074,53635.81589,64239.23893,43580.72472,78174.65465,59568.01149,65963.59453,75723.11312,77252.00758,0,38078.67798,65646.77024,55944.53703,93226.1906,50705.34615,58454.51362,81015.10059,0,72270.29026,79114.88498,46007.71549,60770.88285,52082.62961,46943.79658,53424.58183,75763.72356,74097.89657,63492.06987,64624.49952,0,0,0,58632.02601
GA1t565_2,0,0,0,0,0,0,53333.67222,42717.07254,47881.38556,43524.58959,0,0,0,0,0,0,0,0,0,0,0,69201.61954,61615.78976,0,0,0,50367.01069,0,54986.29556,0,49636.63456,33766.19089,0,0,0,0,0,0,0,30081.75473,39397.64103,52564.84299,0,0,0,0,0,33436.20427,0,49592.45179,0,0,0,0,0,53333.63833,0,0,0,27749.26215,0,0,44716.84113,73165.44269,36725.76797,0,85241.62331,55212.40902,0,0,0,0,0,0,78717.79091,0,0,0,0,0,0,40385.57027,0,0,0,0,0,0,37026.48131,0,0,0,53446.24608,0,0,51773.88326,0,43408.30668,0,0,56027.06713,0,0,60628.678,0,46188.0847,49745.72352,0,0,83211.0006,0,0,0,0,57287.41397,47510.69524,0,0,36969.80202,36012.46172,45096.52747,0,53644.71018,0,77943.58261,77764.55271,59948.16872
GA1t565_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203768.9857,0,0,0,0,0,0,0,0,0,0,0
GA1t565_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89064.91541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GD1d361_0,258074.4031,219508.3012,134640.6389,113986.1216,184507.2038,152776.9567,141095.6947,121495.1005,114885.848,127247.8891,123698.3657,132630.9082,182476.2219,149149.5891,157452.7164,165698.1371,127512.5064,104254.6596,131913.7533,89927.13354,113283.6226,151489.6534,110037.0676,144586.8588,82122.47989,144820.3583,120342.3646,73196.57604,104677.85,120909.233,103129.2023,113451.6595,128250.032,274193.163,109235.9163,144246.0012,175446.3995,115955.7812,120204.2358,79954.88266,110131.5866,114886.4412,84982.45486,119155.7942,136607.8455,147033.0586,116553.9374,57145.49767,128269.855,69497.47905,111319.7301,126363.9385,78693.1047,144188.1594,142280.1519,153252.5815,106389.0312,93208.70886,74570.84443,61710.58226,157827.1572,101933.3754,107055.6415,164660.815,95860.5281,124606.7397,117205.3426,115794.1375,160200.6192,101928.9704,100379.9116,158184.1669,222643.856,121382.2698,219101.5061,97525.00265,137741.9348,93787.6308,147599.483,128472.752,150745.7903,139959.6382,109608.4827,128395.8603,116996.7887,177131.1047,191345.0156,125635.787,94046.33527,151381.0403,80989.36463,124377.5299,217861.1484,150328.6949,102705.7212,145702.4972,106550.2123,131220.8612,236527.0588,152113.3892,219691.8075,237226.3488,223680.4667,204747.9612,127722.6587,162405.9104,217395.1287,121272.0887,188586.1819,100742.9987,177623.8714,360017.5714,117521.8317,280661.1984,100319.296,77329.31349,137511.4107,235031.2539,130866.2175,111639.6728,115528.7674,194481.179,224140.7138,134611.3245,150483.1204,216180.2011,205191.7196
GD1d361_1,200846.6831,218793.3088,149457.9246,140801.0369,254653.3801,137492.4696,175361.9901,153991.1366,86432.41401,116624.4633,141855.3942,228141.4527,235308.4628,189780.8452,171770.8409,191146.6701,131632.0222,151605.6136,139007.6198,168556.1629,125221.2889,152262.8501,103342.9251,170024.5016,77173.6298,151693.8523,133067.5185,94276.88148,122063.8288,143748.1334,138220.801,123835.5471,155590.7362,293897.1396,150198.5666,212774.5346,179196.1578,131810.6139,173448.5577,109452.635,141044.9015,99300.94393,128078.214,186715.0385,125962.3349,167231.4692,121210.9607,73598.78489,121283.2702,94645.90431,134678.8586,189311.8552,167555.6278,165916.1559,144812.083,114069.9537,93037.74583,112979.1422,106568.5975,76561.27354,165349.4187,105828.6303,117786.7037,192369.227,85991.01233,144165.5881,138340.4861,155383.8961,169520.4607,145330.0091,125785.4634,174132.8981,221546.1369,124338.1614,185785.2364,125305.6425,173019.8446,120747.0928,133971.2626,137240.9782,209441.5427,143655.232,96605.3453,121514.3414,111891.4014,151419.8153,139927.1083,133815.0102,122629.0821,223379.4514,136943.4169,166594.816,179320.1814,166529.2578,132501.6184,210093.2633,126568.6191,156058.4097,303718.7313,237959.8456,204476.0119,243390.24,270849.0645,267284.826,147019.5061,155916.2971,183128.9459,155932.1002,166186.4502,132885.0652,231138.6088,515928.8128,118411.8544,327917.8889,100692.3455,150690.7692,155477.3229,198816.8549,117052.4327,131610.0115,87001.3685,225721.0364,179972.9153,116571.508,251218.7058,260752.2572,211358.8113
GD1d361_2,161736.8251,138396.4364,104353.9938,115838.7619,221537.5181,134526.7974,126823.2091,99898.3391,90796.01007,92537.24734,136494.2663,104602.935,131901.4454,112959.6674,123551.3834,119025.5996,98836.30915,106177.0805,78867.78532,105282.9042,93224.27699,127581.8986,62957.89267,142095.5427,84858.98094,133337.4335,93360.64467,62055.38811,114543.9357,86802.73257,114834.0171,104487.6037,139711.1632,211345.9137,99948.2312,123643.7117,117632.251,90352.65923,91363.92013,80495.78046,96852.96624,87535.16476,94903.21486,105633.8253,75447.79567,111507.1886,64887.64194,45045.17031,116286.3825,97431.89539,90102.18795,127682.7468,110824.8196,113090.948,97376.1129,143163.3452,105789.2984,69380.81828,83268.02764,61544.12916,112937.5728,63812.16062,112322.2404,96602.8376,91802.74613,124336.7,120388.8518,95625.08419,104594.7285,98924.82674,78202.27686,100460.9982,138916.2817,118085.7056,107986.9076,100857.5845,175435.3295,60870.13881,145389.1694,131223.2888,120527.0022,122844.4869,63205.35632,91108.9391,92372.36471,0,96121.11138,96414.53744,91974.60695,137081.9039,74205.90021,121510.3005,156998.6536,97927.84105,81354.20604,166634.3693,64302.26032,119355.837,201430.5802,149318.7734,145858.2901,200330.1837,182774.2964,151243.5282,90051.39304,113915.9842,165262.3284,211351.1578,132744.2128,113748.6499,118370.5374,278142.9975,107611.3018,250726.5719,114916.6411,98611.63579,133586.051,129698.3169,92974.79276,68458.90607,97766.62943,166136.9842,141610.6281,120959.8547,180627.6686,225456.1596,135998.3232
GD1d361_3,0,65632.0305,40620.68438,31150.93473,67157.44878,0,35746.27212,52968.01691,0,32147.01157,36213.58344,47180.96483,0,0,0,46441.06646,0,33687.16094,0,35317.04647,0,0,37091.28105,60201.49101,28453.99349,49256.21157,0,0,0,0,39534.23437,26613.20983,0,71375.48053,0,57417.25264,56848.40849,0,41068.44115,31873.73801,35389.28713,35606.01071,33766.1672,34697.5463,0,43529.07946,0,37025.72398,35788.67074,36969.967,0,0,41283.90965,0,0,50170.51309,0,46536.3662,28866.22402,22521.88082,34301.91945,33226.5076,0,48085.903,0,38940.60032,0,38733.20115,0,0,0,32690.85174,58019.65002,39113.29354,0,0,46584.1517,0,0,0,42549.1256,0,0,36071.5994,0,43081.03368,51503.94476,35889.77293,29927.43148,0,32553.72832,67382.05535,47262.74606,49652.70642,0,57047.13454,32214.70134,41699.30738,69885.35581,34624.38311,58556.90403,73686.98229,79198.10924,55640.46412,27637.92205,61892.39214,67645.18901,45251.39221,51803.11179,32893.18938,54539.44247,99714.2218,33552.38278,68896.6185,0,42311.91261,42432.91063,47914.71389,46517.21834,52048.70657,0,74276.66036,44434.12402,34999.50197,78353.25295,0,63103.7773
GD1d361_4,0,0,0,0,0,0,0,0,0,0,0,0,95225.13826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65472.14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69350.44239,0,0,0,0,0,0,0,0,87464.90552,0,0,0,0,0,0,0,113197.4603,0
GD1d361_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GM1bt424_0,647940.9822,600950.9464,376655.3402,418643.3408,731752.8411,379568.2283,429194.4232,243210.458,327326.0704,330065.6099,357123.9579,477348.028,542560.8735,395251.5633,400548.8628,517545.4039,304715.1297,304587.3718,384798.7843,369534.2702,375419.2785,419108.6875,292395.6576,387620.9309,253837.7036,454605.0571,397594.794,220773.317,401768.1921,289883.9669,352619.9557,248779.3333,487646.1702,985457.3956,422210.6349,488557.4982,405702.8783,325832.0343,438010.1757,304561.266,370681.238,316562.7588,258741.7351,319695.4988,352939.8835,409827.9546,347900.117,230215.1623,434842.9194,244529.7201,308556.7437,576384.4876,330144.5409,354513.2029,439359.0294,435109.1527,328957.903,254955.1017,247495.6774,180488.5882,376738.4826,310349.2055,333283.7332,598089.5909,252806.5315,558559.3346,387996.6073,365167.3584,425706.0175,344100.7231,328482.4419,398746.6541,540683.2917,434201.2797,607463.1675,332142.4934,478962.9893,328552.9657,374369.8002,352095.9132,363693.1534,308399.3877,332733.5933,322645.1298,313531.0315,398805.6024,570248.7139,315752.0177,300210.4363,469902.1195,307872.5068,517919.7891,508460.4179,334423.9109,260999.963,429093.8344,239831.8085,334892.1573,622172.3606,486827.6814,592168.5332,585997.4651,660941.8722,564623.5727,353457.2209,527383.9089,600838.9084,441542.4819,502317.2707,343209.8298,460620.8428,1096544.866,330541.2661,866746.2145,344566.2192,372832.5708,446373.9813,590772.8925,372039.6755,300388.0071,324361.2077,643472.6958,565083.4499,325344.7452,661707.1131,783787.3467,556697.691
GM1bt424_1,810705.3649,643945.8426,442393.4846,398445.4829,784191.5845,444359.1191,481466.9121,285514.7538,421413.7207,298262.6456,437370.8497,558366.3909,596606.9068,442835.5748,496973.6108,577202.227,332656.3108,315793.7414,464231.7456,393708.8453,384363.3509,497020.9109,373969.9922,627313.8461,300669.3103,521395.8972,412069.5652,249120.8448,420657.8694,321299.9107,471287.9003,322540.431,541999.7137,1147252.464,441470.6392,479198.2537,518185.6317,324071.8679,534293.0195,322773.2807,377051.928,355491.0325,335041.8768,357865.1136,403428.6563,472258.7436,369704.8072,233467.9755,476605.5516,310666.2605,324920.8238,692767.7262,416190.3887,366084.1043,507666.7049,505307.0299,337093.1151,280002.303,273777.0669,202860.0508,400490.2027,347472.4294,402888.7132,708287.6231,319432.195,619361.1256,454025.6633,452178.8589,479951.679,342844.4228,384064.0831,453337.5496,628746.5701,540462.9731,718010.499,388372.2385,515256.3638,419993.2575,470931.9368,500222.4338,426236.3237,308436.7016,367228.6988,398164.7649,358731.3043,584845.8434,632669.8912,382084.2332,371235.2319,550081.8266,336201.3598,586246.7299,622323.3399,443337.9366,269744.0564,514284.5091,257735.2043,380902.6225,645575.414,517726.6802,609188.2515,653683.2081,674006.676,725799.3726,358852.1005,514060.7157,601439.3146,544656.981,592438.0621,412369.7311,496353.3684,1330112.389,337243.908,1124218.697,378050.6724,381112.5706,465974.4145,657455.8357,459593.3138,336304.6187,362726.2389,608812.6982,591581.857,397911.2567,668941.1881,1030582.168,672192.2688
GM1bt424_2,455301.4039,240502.7675,188870.6815,176019.4201,373228.888,193699.7323,224007.3469,120080.3809,157399.8201,117810.9449,150409.1294,234739.0432,262930.6708,173109.9786,178447.7001,212454.4274,120527.9493,160275.4012,198664.5617,185933.9057,194184.9456,242127.8721,142690.214,230291.771,117979.9573,287448.7206,250135.8562,91927.74888,187269.9103,118823.1643,175856.3493,129226.7579,187762.5219,476519.3892,160795.9341,187203.1275,183075.8966,159582.4764,202098.0226,127019.5403,165391.6805,155097.3376,142504.946,158929.1424,182156.1129,217764.7135,155277.0186,93427.55156,181054.7074,133626.7917,158966.739,257425.6613,169755.8409,176548.6761,288839.1915,207667.9669,137197.0175,114510.7033,104316.6685,93394.13077,167124.3571,132607.9791,170735.98,263483.6566,124021.1883,262098.5464,188980.8617,193798.2058,222299.4049,149083.3107,142668.1552,160094.7592,269794.5096,182902.9104,336889.5398,159535.6278,203020.2402,150187.6131,203376.2021,193252.389,163146.5717,140146.2593,154290.4039,148508.1594,145396.4088,180407.3166,228670.4617,144297.8672,148777.3958,205064.6787,124134.4591,215638.3681,244821.5243,210793.1037,110434.2331,214363.7281,99881.02402,158246.1166,277761.8783,213491.6304,266739.1956,267534.4865,293480.1344,288720.0391,179535.6067,252522.0889,253538.6566,224293.9812,236225.2151,177676.2792,202306.7615,533017.3401,143122.0913,414729.3276,190483.4496,166829.503,167124.3685,240855.9151,190432.3848,138500.8468,152936.6874,289392.2483,243605.2395,178970.4565,280245.8015,394082.585,268778.2065
GM1bt424_3,327947.9683,250703.5243,202063.5979,196164.6094,317748.757,190252.1187,193090.1308,135889.1957,232382.2308,172401.8974,186527.7535,271081.4508,269590.0536,168110.9263,187008.6588,308325.4718,156100.5611,154037.6668,258917.5897,217287.2722,240998.5901,279336.2654,160953.4888,248457.9069,141800.6089,207454.6438,198310.4612,89333.14936,148270.5554,158993.7266,188946.0775,147201.3138,192510.8329,381783.237,200820.9359,226648.9966,231663.8016,169414.0081,175567.8586,153206.9521,176939.0659,173609.7139,202590.0504,136110.6352,154076.9016,219868.4501,181907.1307,133152.0724,241184.0606,142963.342,162107.3785,265810.5941,164200.1597,181549.8093,213169.2756,259450.1794,146884.0904,122865.779,151299.2461,87911.51433,158018.6238,165637.8053,151254.0166,318531.2792,135436.132,252878.5082,164926.8114,170564.7978,227064.6406,206773.3472,177905.1421,180389.3286,246298.292,226476.1118,305658.9525,188792.8933,222585.2782,195800.0957,222342.7674,207367.3331,244726.1217,139267.4102,153514.6414,171646.8068,149221.1511,229740.8192,252990.1758,165193.4738,164105.2478,259508.1164,117336.2141,239427.7546,287910.0399,158731.9517,143459.538,193813.4452,110557.8173,153205.0974,393136.6428,191525.5821,247472.7029,346469.1997,341065.2923,295277.0596,168079.0276,228281.3079,285758.1363,218930.9793,247743.2023,178117.0947,230051.5659,652290.8866,132054.4442,422203.3057,165782.2082,156400.4136,215211.1039,259462.7398,189523.9492,193782.115,119250.4298,294853.5816,307742.4734,193886.9682,368051.6421,450889.4037,360075.3847
GM1bt424_4,106269.1217,95879.65081,54222.4594,63747.97818,120765.3625,54507.42905,77046.85791,57994.06366,53450.43504,41715.88687,56505.19674,78310.43033,100984.5966,51956.45244,52806.63811,77836.98282,56825.88613,56534.8534,66756.84454,95016.69344,58117.2682,60022.08043,43374.63759,78797.74396,60876.19694,75210.56585,63463.16066,44867.20984,72495.64208,41344.52815,62651.92426,44588.32527,50345.05107,142924.8467,61770.14224,64945.61189,79440.83292,33481.99597,57945.83333,32733.92886,35452.80827,44480.86463,39930.62163,61829.41045,53244.05103,63912.47413,54685.50834,23121.41895,62913.57008,30656.63591,68736.0895,96040.69803,54833.33584,50729.23328,81186.23927,80152.03297,31928.81954,47872.0046,36599.0039,21312.46249,49376.09518,68707.6356,60720.23033,106201.5182,0,86617.7251,54855.43091,44976.66138,75731.41165,39172.45674,51253.37154,59462.48951,87914.53844,62061.34292,117530.4868,50681.3086,68165.05462,54801.53924,67062.64806,61289.93548,71544.68631,52209.88809,61269.64335,59126.15028,36886.75125,71820.54598,80210.36804,60236.08021,37924.48717,67129.00627,38357.09239,103770.7737,68623.22637,77397.48729,42813.35054,57429.39485,29617.88126,58231.13247,87408.50559,86841.43473,60539.85672,75893.86733,81377.8851,71479.11647,59742.53908,64777.43144,62487.4141,74051.08967,81291.71107,56197.58511,63908.88914,173556.8635,52195.95952,132590.659,35461.61184,70625.30723,76173.01614,90102.504,70940.42799,51584.79637,63747.86472,75263.07678,93931.915,58772.35903,99794.98375,129387.6448,132661.7015
