Measurements/Samples, Spot 204291, Spot 204292, Spot 204293, Spot 204294, Spot 204295, Spot 204296, Spot 204297, Spot 204298, Spot 204299, Spot 204300, Spot 204301, Spot 204302, Spot 204303, Spot 204304, Spot 204329, Spot 204330, Spot 204331, Spot 204332, Spot 204333, Spot 204334, Spot 204335, Spot 204336, Spot 204337, Spot 204338, Spot 204339, Spot 204340, Spot 204342, Spot 204343, Spot 204344, Spot 204345, Spot 204346, Spot 204347, Spot 204348, Spot 204349, Spot 204373, Spot 204374, Spot 204375, Spot 204376, Spot 204377, Spot 204392, Spot 204393, Spot 204394, Spot 204395, Spot 204396, Spot 204397, Spot 204398, Spot 204420, Spot 204421, Spot 204422, Spot 204423, Spot 204424, Spot 204447, Spot 204448, Spot 204449, Spot 204450, Spot 204474, Spot 204475, Spot 204476, Spot 204477, Spot 204505, Spot 204506, Spot 204507, Spot 204532, Spot 204533, Spot 204564, Spot 204565, Spot 204566, Spot 204567, Spot 204594, Spot 204595, Spot 204629, Spot 204630, Spot 204631, Spot 204660, Spot 204661, Spot 204662, Spot 204698, Spot 204699, Spot 204700, Spot 204728, Spot 204729, Spot 204730, Spot 204769, Spot 204770, Spot 204799, Spot 204800, Spot 204801, Spot 204842, Spot 204843, Spot 204844, Spot 204872, Spot 204873, Spot 204917, Spot 204918, Spot 204946, Spot 204947, Spot 204948, Spot 204994, Spot 204995, Spot 205024, Spot 205025, Spot 205026, Spot 205074, Spot 205075, Spot 205104, Spot 205105, Spot 205106, Spot 205156, Spot 205157, Spot 205187, Spot 205188, Spot 205241, Spot 205242, Spot 205271, Spot 205272, Spot 205273, Spot 205327, Spot 205328, Spot 205329, Spot 205359, Spot 205360, Spot 205361, Spot 205417, Spot 205418, Spot 205449, Spot 205450, Spot 205451, Spot 205509, Spot 205510, Spot 205541, Spot 205542, Spot 205543, Spot 205603, Spot 205604, Spot 205636, Spot 205637, Spot 205638, Spot 205700, Spot 205701, Spot 205732, Spot 205733, Spot 205734, Spot 205735, Spot 205799, Spot 205833, Spot 205834, Spot 205835, Spot 205836, Spot 205837, Spot 205903, Spot 205934, Spot 205935, Spot 205936, Spot 205937, Spot 205938, Spot 205939, Spot 205940, Spot 205941, Spot 206009, Spot 206026, Spot 206032, Spot 206033, Spot 206034, Spot 206035, Spot 206036, Spot 206037, Spot 206038, Spot 206039, Spot 206040, Spot 206041, Spot 206042, Spot 206043, Spot 206132, Spot 206133, Spot 206135, Spot 206136, Spot 206137, Spot 206138, Spot 206139, Spot 206140, Spot 206141, Spot 206142, Spot 206143, Spot 206144, Spot 206145, Spot 206146, Spot 206239, Spot 206240, Spot 206241, Spot 206242, Spot 206243, Spot 206244, Spot 206245
PIP407_1,40301.0852,33436.971,28902.28579,39679.48086,26177.1387,0,23524.32884,32919.75907,0,27943.64047,0,0,23650.52044,39440.97042,45266.37876,28077.77919,32312.59325,16711.08585,27399.09642,30575.84043,28838.36144,32836.77822,51807.52807,40425.34633,46872.25206,51487.92122,46666.65992,34877.41918,23169.90216,28032.75228,32505.09123,84359.88715,33444.74409,39445.71594,27884.33051,37255.12482,20824.11802,33034.99396,79486.99507,51804.93531,36306.24945,36776.22059,24830.90306,45669.1923,27242.38879,44555.76929,38623.63976,38755.67672,30985.69981,29509.99185,31622.52644,60213.86764,33445.61597,28822.42613,37613.96429,45924.62285,62806.90698,42121.50416,71297.79358,24915.31007,34070.60025,44674.24274,45862.30372,37895.402,45827.15435,62227.28466,46566.58089,49407.00261,33475.21856,0,43357.21532,0,0,27309.5194,44356.98371,60373.80312,43536.93232,57546.77352,34648.75928,30051.8097,25522.75375,46597.54818,32305.45178,32895.99242,0,34391.6506,55124.22998,25828.76599,39885.68163,56903.22782,0,51227.87043,44623.55898,33575.39123,36310.96346,0,25843.98452,55731.07183,27367.76065,0,37129.24509,62746.50305,37708.38585,53461.16815,0,32705.07852,83965.00186,42001.18906,32936.24672,43154.15115,37677.11134,29778.92117,37899.71231,0,42147.33872,44735.97974,47310.75277,27612.95213,24278.61978,34695.50665,0,31092.18172,46009.07778,25196.94609,52773.9871,0,31754.85055,44466.22435,22510.17893,32574.53989,31365.65774,36012.85455,45982.56697,0,32489.61449,52065.93063,34515.89065,39457.75399,39841.34913,31617.7049,0,22374.14114,40315.02715,20612.05729,25205.06531,41978.78792,22309.62427,29672.38944,37528.4785,23200.23596,41094.34568,52783.75122,21581.19454,28800.58913,32739.07413,39503.35926,41845.77126,29413.42047,23584.39682,27571.3782,64575.34174,0,33583.68231,65428.3376,0,0,28146.87082,36249.0586,0,35879.58278,41848.76654,37367.50088,33511.40106,31689.42014,17627.48755,21048.39647,0,23157.85059,39632.81643,25617.00741,0,31576.57481,33616.18776,30354.75571,39259.03005,45283.8425,30075.9598,41636.96389,26065.39248,21451.82728,29747.93202,24584.31151,44517.27974
PIP407_2,22888.60995,0,0,0,0,0,0,0,0,0,0,23043.6291,34948.22226,27115.85339,0,0,36261.89072,0,0,0,0,22493.24845,0,0,36671.25487,30056.14159,28464.84151,18576.24893,0,0,26165.42956,0,0,0,0,0,0,0,0,40243.94202,23540.02914,29165.95483,0,0,0,0,34545.77406,32788.92867,0,0,28666.70225,0,0,0,0,26326.21283,0,0,36600.64732,0,0,33275.14511,0,0,41798.7544,0,0,0,0,0,0,0,0,0,0,40379.55779,0,0,0,25997.95462,0,35892.24317,29431.1158,0,0,0,0,0,0,36337.2502,0,30573.59931,0,0,0,0,32181.03144,0,28239.58014,0,0,30466.3459,16332.38874,36370.22202,0,0,36753.74765,0,0,0,27454.80855,0,48440.07209,0,0,0,38948.70724,0,30587.06453,0,0,22336.52491,0,0,0,0,0,29353.75198,0,0,0,0,34653.94437,0,26900.51081,0,32413.93593,0,0,32675.01304,0,0,40460.53365,0,24219.81654,0,0,0,29432.44939,0,41664.03728,0,30298.49111,0,0,0,37879.59046,0,0,31697.59456,34191.17115,0,35409.15696,0,0,0,0,33831.61753,0,0,0,0,0,29016.72294,0,0,0,0,0,0,0,0,28825.66546,0,0,0,29481.73533,27317.2775,0,34279.61129,0,25408.32329,0
PIP407_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30929.80056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25857.40593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22160.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20617.26845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15622.3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22400.42433,18807.43238,0,0,0,0,0
PIP2340_0,0,26727.26942,28033.52748,0,0,25920.01726,0,34981.8786,0,0,19716.01935,18436.46897,39280.83927,0,50452.57299,0,0,19839.33655,31898.90362,27528.22206,29480.9206,0,32414.36956,29611.7074,46508.5455,0,37082.86997,22389.12248,0,0,28430.77548,0,0,40652.27995,29039.34648,0,0,0,37180.38678,38956.31945,0,0,0,0,0,0,34784.5194,32784.28122,0,23634.89006,24879.86104,21325.5027,0,0,31630.10901,32472.88594,68670.67056,0,40983.26538,0,0,32252.41407,31669.61684,0,25871.03187,0,0,52368.53912,0,0,0,0,0,42093.9048,0,0,0,0,0,0,28520.35304,0,28136.18639,37517.85162,26867.21524,24811.78757,0,0,0,35607.57141,0,0,33254.19503,35632.37313,0,0,22842.68833,0,0,0,0,0,17456.47044,0,0,0,28807.45764,0,32293.93465,0,30682.42061,0,24715.95645,0,0,0,43222.4463,0,24556.19485,0,0,25244.12917,33542.86343,29043.64284,42177.08825,0,0,45666.77817,31757.92163,0,0,0,33401.10441,0,24437.78961,0,0,0,26889.35797,0,0,0,0,0,0,0,0,27520.68904,26721.23976,0,32590.15789,39288.67869,23213.20369,0,0,0,30052.08131,21937.03137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21515.5177,0,0,0,0,0,0,0,27161.77961,0,29136.27417,0,17760.15858,0,0,0,0,0
PIP2340_1,0,30753.91142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19283.95319,20976.46634,20768.01143,0,23282.76902,0,0,0,0,0,0,0,0,0,0,22535.89569,23115.16082,0,0,0,0,0,21924.7722,0,38784.18629,0,20378.32962,0,0,20515.81285,0,0,0,0,0,0,28217.63987,0,0,20812.39086,0,0,0,0,0,0,0,0,0,0,0,0,39946.4665,0,0,0,0,0,0,0,0,0,0,22142.55841,32867.66639,0,0,28307.13254,0,25562.27289,31894.45663,0,0,0,18035.79579,0,0,0,0,27308.78907,15247.6913,0,0,0,0,0,0,0,0,0,29657.35931,0,0,0,24672.77166,22768.29096,17812.39775,0,0,19080.52485,0,0,33598.13627,0,0,29806.57027,30774.00388,0,0,0,0,0,0,0,0,0,22751.10269,0,0,0,0,0,0,0,0,23915.89138,16349.6985,0,29787.04734,0,18906.71196,0,0,0,0,0,13675.42422,16784.94668,0,0,0,0,0,0,0,0,0,0,0,35562.95264,0,0,0,0,0,0,0,0,24466.76969,0,0,0,0,0,0,14626.59385,0,0,0,0,0
PICer466_0,30660.49783,42342.76516,41279.65145,51557.55374,39912.2104,39073.90525,33662.06468,35663.447,29346.9919,49565.40114,27797.8907,54282.02871,54237.68039,27345.57637,65542.48876,51265.65098,41470.76969,34623.59076,72535.74479,53604.84293,50811.6474,54750.56201,59545.27181,54247.78553,48185.72195,27972.40303,53811.07561,44109.22718,34696.77781,66360.40602,40640.90428,134199.8895,31125.3116,59858.41005,79678.6001,60511.56,31288.85502,54251.69259,40940.82,63942.13426,35819.08842,46635.78463,40380.53256,70468.2873,51488.87882,39648.20921,98426.70487,70093.50758,46422.40227,32201.97607,43422.12329,55500.65322,66350.94525,41486.32254,64206.56429,59152.24274,146492.2179,69071.76622,83492.75292,47068.63725,52664.16871,51580.84185,45485.64901,71806.424,73780.31187,143500.7409,133444.6394,70355.21812,78365.2625,54050.75537,45841.96107,53972.16358,91277.28209,75955.41912,98786.09322,76627.21333,57373.24908,41158.96903,66116.71782,63675.95472,58629.41486,74586.50137,53770.63758,49660.54191,72260.38764,66380.87536,55276.37373,42123.91544,80502.84273,56160.49087,81686.3543,120727.3628,100683.1237,51608.04098,63339.53971,89240.34058,47971.84771,63884.28441,68131.4462,98476.77567,68928.42733,61641.75034,40530.51402,45164.03998,109065.5939,63800.92438,124269.8142,82399.84125,83815.52883,90617.73136,48270.31551,48485.15625,51653.32171,54688.89426,144808.6822,46558.05132,92444.59388,53395.3343,35593.07544,36458.52771,75478.548,59155.31594,51884.12249,58415.93209,77584.48302,58367.39429,39657.40958,63031.69121,55679.02891,46730.0478,84060.3433,55716.19906,76067.76796,75696.69394,29859.44886,80856.01574,79173.28745,45753.55815,63334.25872,45364.60972,62734.67962,54861.10616,70844.48921,32367.37535,40516.89866,71782.37505,68825.05635,59672.46324,55856.36594,33949.14806,81652.77799,69532.10253,53634.55651,70248.43269,78588.65666,39171.81234,55251.16565,36380.90159,19076.00659,46710.72816,68263.5944,77782.76687,50173.52319,80780.73291,98491.74908,51476.26178,47464.83145,48942.07175,70253.97486,57244.52424,41398.29675,53135.21504,41941.38455,52465.37188,44181.15554,52038.1815,75575.74361,41246.79663,47695.07428,48096.93271,52962.85454,55536.42458,43643.57863,28169.72532,54299.44092,48089.42647,36119.45183,38481.35943,36785.47965,42567.56466,48163.43478,38063.98672,49430.69768
PICer466_1,25994.77112,39741.16864,37834.12858,32971.96639,32058.66696,34694.32324,27861.11755,28222.79491,20147.51888,37145.85094,26776.24409,33055.6303,42978.95567,43863.80589,75746.78915,58366.88269,43126.95327,40001.80008,42490.82262,38880.84361,30196.43046,33061.5903,83414.82203,32750.24896,44636.29967,34403.11291,78588.72944,19956.79047,31241.19617,66808.05972,51892.06009,125544.8651,33692.2043,50852.53565,55653.46063,39518.72201,47569.82342,37212.55645,35626.63264,63493.83958,37724.06413,32284.89525,31961.78677,73774.78105,62943.77381,38566.25978,83596.96051,53473.0186,66360.81025,35531.77149,35819.97343,44771.66139,44918.57652,35631.35845,47626.61896,75929.9324,136220.6296,45501.11097,54107.40276,56122.56887,50814.43122,65233.2846,84633.41144,58440.32565,38509.25066,69160.27034,79989.95874,52344.46036,66356.74789,47317.76345,54625.57193,61958.48644,0,57654.40691,53451.38135,61637.4418,33038.71529,42005.47125,47456.57932,58486.73948,31893.52042,54206.82825,46794.37967,43240.16965,71061.00192,80612.32213,57192.72639,48487.18239,47431.26992,69058.02785,71072.09387,97931.01273,59379.37778,59144.5581,59172.35249,73988.39581,37562.13267,63662.56447,45678.56453,57428.96373,49233.94447,35834.56637,35643.91572,52753.74961,89984.97727,50830.07655,48854.50447,56661.45117,52119.49598,46961.37691,47503.89944,40254.59795,39302.29147,48606.76544,73524.10237,48577.23377,42910.10161,33289.73303,41406.82965,41141.10093,74061.93473,70781.28675,29011.28741,58384.79099,54490.98112,49722.21616,35775.39776,59537.10212,72630.0138,44975.67009,47626.08939,60550.86086,53269.36333,43354.01196,50303.55504,90229.62973,28479.06272,33495.47835,67548.61279,93797.70088,55101.72398,48270.80207,48265.58209,33236.04709,55281.82695,68296.12832,49954.87914,60164.4886,32235.70122,28389.73949,62403.00303,86074.85078,54338.22816,51986.07587,61231.90898,46388.12522,41301.01048,47414.83874,26456.4021,49388.86065,34800.26103,42892.0816,49712.18686,93944.69188,85303.90213,38830.32189,89042.66131,59209.85946,62823.58827,43245.56549,43020.06218,49143.05605,25150.88436,37518.53818,21017.27064,43304.6688,57870.86429,38796.60829,44419.76428,40037.34327,55721.38654,49854.10767,51101.43148,26217.08725,36946.28585,39015.21101,22468.72228,34180.53853,36208.4215,45132.19,32733.90923,51204.23959,51745.56382
PICer466_2,7719.854862,11884.11595,10342.37409,13750.83155,12346.35938,0,11158.2556,12018.22563,15389.71821,8947.357926,0,11798.00247,15237.11767,13208.15695,32683.92968,16522.74323,19881.82568,7902.793167,12302.21929,16666.42386,7892.580925,18196.6042,16014.07781,16744.9056,17080.61962,14200.26107,13948.45159,11756.07784,11315.68656,12791.43534,16242.43763,57373.49864,13910.16724,32245.77017,15022.22658,14299.15269,9528.896879,15013.70226,14432.23902,16296.11548,20827.37923,11758.97287,12123.61232,15193.73678,12557.29134,10320.16804,27005.31744,20039.79402,16885.53976,12294.92459,10518.44466,21407.9313,12532.97388,11158.88125,30665.4656,15446.57851,21598.52825,13113.76795,15671.63261,12393.16963,14735.33382,29206.90888,18211.39736,16502.58122,10932.03777,29079.3361,23830.69713,20209.62123,16143.19581,17827.41016,12628.11583,12744.62306,21861.22583,14281.32341,17392.25624,15496.37052,18510.5683,12419.80501,19606.8963,21237.53071,11181.83642,12815.4261,18555.68032,19202.51304,15564.87853,18084.45264,19813.40282,0,12891.04984,21741.1722,20869.53736,32972.16427,36819.25244,13622.36717,22918.89283,25637.89187,14074.74964,12072.23354,15967.60351,19010.55406,12676.42816,15194.25159,10619.18191,25878.74306,19793.54412,0,18525.37644,21937.66632,17139.19425,19798.52626,12375.1138,15502.04648,16185.89709,16470.29059,22262.3936,12964.16262,34692.09892,13916.74047,11362.92187,14631.36148,28483.32485,17136.33398,15278.18093,16452.41242,14878.77847,18188.80752,14895.89875,17430.31989,12015.52014,16830.70283,16549.38471,16505.01995,26009.56105,17072.77707,8096.417342,51207.34027,16537.38271,12641.29293,10663.51571,37462.86274,14196.6038,20250.67913,18957.70101,8556.143544,18072.29122,19648.95023,11963.87506,15352.22515,22210.9366,9842.159267,17448.92498,21535.26213,14889.77745,19040.41299,15743.11897,18563.56827,12322.39224,10583.69882,7554.663221,10846.28341,13545.43753,18504.86356,29970.36182,22044.24414,25149.13554,13746.86337,14188.94091,11954.51779,15688.74508,30555.92734,12470.69425,25080.50298,10573.31606,9468.120558,5790.988531,9247.521785,23592.13998,10175.70748,30340.63434,10967.24271,14010.14899,0,12419.72526,11808.04676,0,14291.75992,7601.394291,12503.98732,10366.12905,8295.02526,15518.25148,12136.18757,11219.71244
PICer466_3,21587.36879,15764.0402,16446.99729,14886.37502,18352.28757,13508.68634,16658.44781,18752.7714,13648.91138,13876.25828,0,12655.32551,30534.72373,0,25579.40905,21855.31005,19566.68011,12428.96876,21035.95921,19641.35298,15600.5455,15330.41412,22136.43817,15376.00921,26950.75127,17470.21705,27514.91033,10176.75433,0,0,21860.70896,52786.01599,19911.23129,30274.66627,30114.96849,0,17791.80282,14727.26103,17478.23917,22439.30608,16902.90628,12494.61793,16780.72328,19775.86263,23280.27068,19568.07909,32714.97254,24158.99212,18610.01351,15326.40773,17845.83338,11261.35193,23425.09564,19045.62881,24515.58498,19570.6577,49386.85332,0,31854.87499,21128.2,20258.17752,17614.64044,21417.88242,18270.40157,21803.93473,0,34708.92434,23396.13841,30243.89319,0,18194.26682,28084.59805,0,24695.17079,0,24849.27751,15972.13794,19980.92371,23112.31557,21624.46007,18446.69598,20252.70723,16811.04152,26195.96042,33610.19821,17446.61003,22998.93147,0,19027.06201,32297.99387,31651.94789,26986.92666,31411.58944,28610.94431,0,31140.25463,18114.32404,30407.04473,19361.3542,31307.72375,17282.99937,18281.77636,8489.900124,24442.14074,26365.91088,22952.08994,24261.93441,28017.3328,18474.48327,25545.36454,23333.65824,21387.5811,21976.44196,15777.09709,0,19371.46153,24607.29243,17754.48885,15837.35054,17969.69129,0,12971.36931,0,33841.29762,27159.9922,21536.41663,13670.66131,16655.48047,28985.09244,17552.77459,20964.25991,21752.4254,28425.40947,19350.25397,15887.43016,26651.85103,16632.01266,23753.14949,16573.54299,22913.47336,0,15276.72631,27175.27676,12758.43622,13022.24561,33736.61948,23124.81319,12711.07699,14346.94925,11105.88423,34670.93269,32486.42315,14986.42562,27154.05961,0,15945.05799,23640.56026,15896.88945,0,13971.85417,19409.04209,18299.34052,16536.89376,22965.62998,41272.17623,20006.74235,24504.18346,0,0,26595.68059,18446.04834,15833.0157,16693.99427,13456.07066,14703.72705,14363.63207,29538.66081,0,22179.02367,15961.89435,14672.48684,17449.58033,27909.49724,12131.17169,14374.10108,17284.64554,0,11663.40042,16834.17704,0,15487.94629,20327.57776,16189.63694
PICer466_4,0,9654.440245,10302.13634,8009.834371,0,0,0,0,0,0,0,0,0,0,9797.75167,8708.391471,8691.444404,6544.801411,0,7841.443145,5752.883951,0,9441.77009,0,7599.709517,0,0,0,0,0,7852.766432,0,0,7662.442459,0,12034.98001,0,0,8636.521013,0,0,0,0,0,8019.03121,0,10088.93187,0,11280.44918,0,6302.927795,0,0,0,8472.573557,7713.295134,0,14034.77046,0,0,0,13018.54273,0,0,8473.815755,0,20092.29909,0,10666.58686,0,0,0,0,9023.915142,14000.27826,15701.78145,0,0,0,0,0,0,0,12637.25573,8571.98529,0,0,0,10202.88735,9948.705488,0,10878.76581,15023.37643,0,0,0,0,0,0,0,0,8463.134815,4294.468072,10377.26711,0,0,9261.76364,0,0,13393.93183,0,10479.55145,9516.009626,0,0,8905.470383,10046.77321,0,0,0,0,0,0,0,11003.66241,0,0,0,0,0,9034.778958,0,13221.71209,10391.38202,7679.617142,0,0,0,8717.217474,10383.10086,0,0,0,0,8909.765511,12400.76751,9549.732981,8920.79846,6192.971903,0,10964.17195,11919.73099,0,0,11245.49134,0,11413.91755,0,0,0,0,0,0,0,0,0,0,0,0,11698.70393,8595.885909,13163.42064,5081.24824,0,4213.649899,8041.123301,0,0,13198.26174,0,0,0,10609.183,0,9011.522567,0,0,8148.457902,0,0,0,8228.874897,8194.120484
MIPC396_0 ,18329.50638,20378.78291,20284.47192,38221.41174,22421.87954,22506.63498,17554.72371,27750.08482,14898.43499,24463.04322,16371.80069,13201.82531,18147.12889,17281.61831,24287.11006,31991.11072,27455.31015,19278.87577,34346.37716,25544.87165,36255.50157,21564.47681,36233.03037,17664.98758,20795.79809,26068.7272,22446.30839,37391.81396,13537.02023,26719.39338,23345.93704,67100.31038,0,35921.66029,26700.42743,31737.35397,17955.75815,45432.81912,20250.14099,18268.06649,18074.23097,32300.96344,20945.44721,30065.05416,0,31827.03315,31737.65035,53195.01255,31081.79882,0,16936.35525,23095.01639,0,18388.66711,29010.57043,36390.24482,37505.30858,0,35432.05747,30946.50653,24888.65714,16788.27429,21075.29547,25389.90674,19912.17991,32418.1897,35881.32401,18050.6615,23135.9847,27807.01516,19448.28499,29004.87995,33011.88587,0,27720.55115,24529.49196,43898.12114,31466.12763,30366.85922,0,15894.75877,31350.44684,17889.47088,28041.80402,28185.92785,23916.92398,24555.39054,28880.57568,55163.30765,31113.80202,0,30080.2705,21968.54451,31645.23341,0,36015.653,18167.87892,24693.28468,22869.94151,31545.52606,44347.55715,20138.50286,19472.14473,27337.79526,32425.69142,33287.10202,27059.28788,24261.01975,23922.06932,30844.04064,19997.82814,0,23307.09206,0,21532.70488,21883.24734,26187.14447,39960.27214,16169.90616,22706.09995,25813.04198,20512.95702,0,26545.83636,19818.67763,21838.30751,13470.26736,23050.62448,25009.70467,17814.55698,24988.88481,30044.94798,25946.73709,20255.40286,14649.63785,38902.84175,16422.62268,26545.18005,17037.67973,33575.84965,0,26708.82026,24618.56166,19193.4664,15079.70678,0,14555.31253,28214.40192,29795.01203,9607.818601,17377.16046,33421.3699,12129.41732,21579.92177,32142.62354,20433.83553,37717.5182,27264.79221,0,0,0,0,18869.49817,0,23710.85602,18337.26564,0,22632.95464,26551.49245,29648.65661,13875.16702,14741.14001,0,0,0,12428.31709,28779.3766,0,23622.58749,0,26138.98181,17818.26257,23192.2463,12717.72432,16725.49672,25647.59548,0,11208.5589,17511.29448,15399.32863,12975.50158,0,16600.68694
MIPC396_1,17820.88365,17083.03813,18643.64576,16783.23353,17308.60311,15819.99808,20367.88093,0,11846.35217,12694.07456,11416.1546,12343.71163,15440.18513,0,30571.16562,33399.36758,38442.1608,12193.13348,26372.41049,25748.36908,22728.0924,19370.57299,15986.37695,0,28845.4034,14732.38027,21151.41566,18313.73487,12237.26469,17890.22676,30115.85962,69118.10477,28094.81453,0,26059.93957,19507.24616,17358.02674,26455.02844,20537.49409,19738.24269,12550.78279,18619.57908,17004.31138,25688.51207,21792.90414,23802.07762,0,22406.97642,22963.5884,12690.33857,0,22904.91679,25150.47894,10946.87703,23089.73499,31722.75473,59759.40516,20989.74322,17229.70978,39301.49073,17262.7829,13771.9263,0,0,19590.38667,36122.85028,44769.23693,24923.51781,18880.91347,0,22098.84277,20173.66547,0,17073.12282,0,22926.73403,30840.82646,21772.82157,0,19496.59881,14373.57897,18687.08829,23740.24385,24143.01601,21544.20323,19847.60996,17024.67118,18983.2951,17439.42303,27486.1441,32376.47892,23943.61178,22379.39609,26688.90668,29826.55685,0,14572.58414,17513.90719,16932.96717,31847.6229,18492.42036,15133.53051,30044.15941,30467.77494,26236.978,21921.64639,21884.46762,0,18959.63473,22691.1871,19514.84106,22332.79919,18656.56093,16848.49756,39602.18285,21761.60729,15340.54661,39397.98702,11138.08295,16017.33375,27970.75335,31432.35531,0,28471.73749,22981.45892,0,0,19805.7271,26984.78425,27267.5469,18705.80681,0,20985.78971,0,0,28285.84224,14126.48369,21360.48512,15325.66229,0,14287.26011,16836.43812,22017.16549,12538.53733,12995.86836,35229.06782,38266.3869,29205.27371,0,11029.22469,0,0,14136.81029,19553.3207,0,29213.76905,22066.6837,14743.38373,20379.31894,0,0,19321.07674,21899.09962,25582.86278,26317.33079,0,0,0,0,17979.84142,15171.19619,14163.96806,9926.201833,0,0,13173.69271,22005.81822,0,21767.92125,0,0,0,24887.75348,24515.42778,0,0,0,10328.36515,0,16885.25294,13222.83303,14907.43868,14233.17917
MIPC396_2,0,0,11393.61695,0,0,0,11252.83665,0,0,12979.72348,0,9008.358959,15020.58903,0,18604.14452,16138.85419,0,0,0,15712.64938,10235.5231,0,0,0,0,0,0,0,0,0,15841.42345,0,0,0,16599.09806,0,0,0,11347.46031,0,12370.58217,0,0,18294.15633,0,15778.90383,0,17437.34496,12662.16349,0,10876.88484,0,0,16132.90544,0,12967.95021,0,0,15991.82513,14905.56265,0,0,0,0,0,0,26612.8701,0,0,0,0,0,0,0,0,16648.5421,0,14974.08943,0,0,0,0,12228.71305,0,0,0,17547.19458,0,0,21207.30075,22881.8438,0,0,0,0,0,11169.49319,19260.57631,0,0,16558.40926,0,12530.19775,0,0,0,14479.51174,0,0,0,9986.79373,18842.84164,17112.67572,0,0,13176.28455,17882.28733,13595.63018,0,0,0,0,0,0,0,0,0,18195.44996,0,0,16851.30698,0,13462.73046,0,0,0,0,12248.94202,0,0,0,12547.79389,0,0,0,0,0,16850.34684,0,0,0,0,0,0,26753.67059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16373.44976,10300.60676,0,0,0,13271.9704,0,0,0,0,0,0,17250.62393,0,0,11743.17438,0,0,0,0,0,0,0
PIP443_0,54824.43715,116160.2527,82133.2041,115526.7476,88044.88649,70839.86262,121115.496,101016.7311,123433.7943,94122.36105,68723.7734,84464.5248,113030.4827,94747.28384,98903.11815,170499.2597,185242.4163,148955.5927,124886.5247,113788.4273,82344.40835,139511.6868,132972.1142,113635.7389,140480.6676,63534.50581,98494.77936,121281.1893,129851.2936,195187.6404,123157.6778,336151.9249,97876.71132,160034.754,106717.7234,158992.6778,132651.3302,100410.8313,116744.9217,155388.081,109094.5798,97504.60871,136429.871,159157.2709,114163.4937,107631.3095,197773.2574,201846.8119,215444.6919,108677.0689,107328.3997,98338.79213,183412.5422,126500.0501,177737.6629,184968.002,295675.165,113032.3092,192347.2165,126509.6303,162349.3178,142825.2088,161367.9487,206376.0465,88445.42606,458677.8809,180792.1822,134645.8643,192887.0397,154491.5472,130803.6767,155533.6677,207875.8686,148651.4202,164508.0358,148025.4548,143246.9892,135089.6394,185676.9619,90819.99393,172253.9267,111495.9073,158436.0441,181434.6985,117641.4856,183243.1637,118166.3069,120951.3913,144623.7567,126739.5649,140995.2581,163458.1302,211232.3504,207890.3059,186457.0396,153140.8113,135232.3716,112178.63,166905.939,217274.4824,173537.5887,143557.0475,64547.85709,211693.9859,224056.4761,141597.5693,191222.0819,140115.0353,136362.236,155743.6439,140011.8972,153173.8655,135416.6734,131157.7398,244393.0921,167007.411,152693.9557,159936.8345,60035.93192,123630.4506,180092.1761,102364.4339,144138.9798,179353.7289,122052.1029,116957.5917,136475.3783,92202.51684,158720.9171,83185.6986,142270.0361,87597.63654,106566.5272,125123.1296,123580.6462,176595.4803,112920.1049,137309.6845,112863.6342,154374.4989,114989.4783,173977.8458,210966.641,82832.78445,63828.87813,166223.0699,111823.0347,130129.0923,136874.3791,83272.98256,166961.093,176820.5076,94939.56643,178725.8,118292.4916,186754.8055,165052.2367,99166.72819,61929.71934,78101.82569,80094.77281,115855.8586,144683.6269,117905.7233,175052.7845,179820.4446,93557.82871,115589.2812,122354.9515,158991.1143,117320.5444,156649.2018,80140.20874,93476.84243,66530.95826,98170.73493,117590.5258,140516.9437,120913.1061,178043.7751,167580.6436,126418.6587,122896.7735,130476.0803,95909.46206,70666.78849,83863.65171,97303.25147,142171.2082,89784.23689,91039.5611,123749.4676,148385.3198
